TRANS DATE,TRANS VAT DESC,ORIGINAL GROSS AMT,ORIGINAL CUR,BILLING GROSS AMT,BILLING CUR CODE,TRANS TAX RATE,TRANS TAX AMT,MERCHANT NAME,CARD NUMBER,TRANS CAC CODE 1,TRANS CAC DESC 1,TRANS CAC CODE 2,TRANS CAC DESC 2,TRANS CAC CODE 3,DIRECTORATE,TRANS_DATE_YM,TRANS_DATE_Y,TRANS_DATE_M,TRANS_DATE_D
2018-12-07,VR,15.82,GBP,15.82,GBP,20.0,2.64,www.nisbets.com,************4471,L100,Equip Operational,REAAA,"Abbey, The RC Junior & Infant",A00,CYP&F SCHOOLS,2018-12,2018,12,07
2018-12-06,VR,125.0,GBP,125.0,GBP,20.0,20.83,iz urban cycles birmingh,************4471,L680,Prof Fees other,REAAA,"Abbey, The RC Junior & Infant",A00,CYP&F SCHOOLS,2018-12,2018,12,06
2018-12-05,VZ,9.98,GBP,9.98,GBP,0.0,0.0,ppsutton sports,************4471,L100,Equip Operational,REAAA,"Abbey, The RC Junior & Infant",A00,CYP&F SCHOOLS,2018-12,2018,12,05
2018-12-03,VZ,18.9,GBP,18.9,GBP,0.0,0.0,amzn mktp ukm05zj2vf4 am,************4471,L100,Equip Operational,REAAA,"Abbey, The RC Junior & Infant",A00,CYP&F SCHOOLS,2018-12,2018,12,03
2018-12-28,VZ,79.0,GBP,79.0,GBP,0.0,0.0,amazon primem28lj4k74,************4471,L100,Equip Operational,REAAA,"Abbey, The RC Junior & Infant",A00,CYP&F SCHOOLS,2018-12,2018,12,28
2018-12-27,VZ,10.99,GBP,10.99,GBP,0.0,0.0,itunes.com/bill,************4471,L680,Prof Fees other,REAAA,"Abbey, The RC Junior & Infant",A00,CYP&F SCHOOLS,2018-12,2018,12,27
2018-12-17,VZ,259.8,GBP,259.8,GBP,0.0,0.0,john catt educational lim,************6158,L030,Books,REABR,Bournville Junior,A00,CYP&F SCHOOLS,2018-12,2018,12,17
2018-12-14,VR,131.97,GBP,131.97,GBP,20.0,22.0,wp-stormflame ltd,************6158,L100,Equip Operational,REABR,Bournville Junior,A00,CYP&F SCHOOLS,2018-12,2018,12,14
2018-12-16,VZ,36.12,GBP,36.12,GBP,0.0,0.0,amazon.co.ukm252q3314,************6158,L030,Books,REABR,Bournville Junior,A00,CYP&F SCHOOLS,2018-12,2018,12,16
2018-12-14,VZ,60.0,GBP,60.0,GBP,0.0,0.0,amazon.co.ukm24b05z74 am,************6158,L420,Stationery,REABR,Bournville Junior,A00,CYP&F SCHOOLS,2018-12,2018,12,14
2018-12-14,VZ,21.36,GBP,21.36,GBP,0.0,0.0,amzn mktp ukm28bw8zd4,************6158,L120,Equip Other,REABR,Bournville Junior,A00,CYP&F SCHOOLS,2018-12,2018,12,14
2018-12-14,VZ,20.25,GBP,20.25,GBP,0.0,0.0,amzn mktp ukm22sm9lz4,************6158,L120,Equip Other,REABR,Bournville Junior,A00,CYP&F SCHOOLS,2018-12,2018,12,14
2018-12-13,VR,2422.22,GBP,2422.22,GBP,20.0,403.7,sp  chesterfields,************6158,L120,Equip Other,REABR,Bournville Junior,A00,CYP&F SCHOOLS,2018-12,2018,12,13
2018-12-12,VZ,14.56,GBP,14.56,GBP,0.0,0.0,amzn mktp ukm22g11c64 am,************6158,L120,Equip Other,REABR,Bournville Junior,A00,CYP&F SCHOOLS,2018-12,2018,12,12
2018-12-12,VZ,3.99,GBP,3.99,GBP,0.0,0.0,amzn mktp ukm21bu5cn4 am,************6158,L120,Equip Other,REABR,Bournville Junior,A00,CYP&F SCHOOLS,2018-12,2018,12,12
2018-12-11,VZ,8.99,GBP,8.99,GBP,0.0,0.0,amzn mktp ukm05z19yc4 am,************6158,L120,Equip Other,REABR,Bournville Junior,A00,CYP&F SCHOOLS,2018-12,2018,12,11
2018-12-11,VZ,7.99,GBP,7.99,GBP,0.0,0.0,amzn mktp ukm02894wd4 am,************6158,L120,Equip Other,REABR,Bournville Junior,A00,CYP&F SCHOOLS,2018-12,2018,12,11
2018-12-11,VZ,37.98,GBP,37.98,GBP,0.0,0.0,amzn mktp ukm032h3ws4 am,************6158,L030,Books,REABR,Bournville Junior,A00,CYP&F SCHOOLS,2018-12,2018,12,11
2018-12-11,VZ,5.99,GBP,5.99,GBP,0.0,0.0,amzn mktp ukm05tv9w94 am,************6158,L030,Books,REABR,Bournville Junior,A00,CYP&F SCHOOLS,2018-12,2018,12,11
2018-12-07,VZ,40.0,GBP,40.0,GBP,0.0,0.0,amazon.co.ukm07tq6sz4,************6158,L420,Stationery,REABR,Bournville Junior,A00,CYP&F SCHOOLS,2018-12,2018,12,07
2018-12-07,VR,65.49,GBP,65.49,GBP,20.0,10.92,www.trophystore.co.uk,************6158,L120,Equip Other,REABR,Bournville Junior,A00,CYP&F SCHOOLS,2018-12,2018,12,07
2018-12-03,VZ,-1.35,GBP,-1.35,GBP,0.0,0.0,asda groceries online,************6158,L220,Purchases Food,REABR,Bournville Junior,A00,CYP&F SCHOOLS,2018-12,2018,12,03
2018-12-03,VZ,33.67,GBP,33.67,GBP,0.0,0.0,asda groceries online,************6158,L220,Purchases Food,REABR,Bournville Junior,A00,CYP&F SCHOOLS,2018-12,2018,12,03
2019-01-02,VR,69.95,GBP,69.95,GBP,20.0,11.66,ee  t-mobile,************6158,L750,Phon NonCentrx Lines,REABR,Bournville Junior,A00,CYP&F SCHOOLS,2019-01,2019,01,02
2018-12-31,VZ,85.0,GBP,85.0,GBP,0.0,0.0,88wm5pl9bs  wordpress,************6158,L9Y0,Computing Other,REABR,Bournville Junior,A00,CYP&F SCHOOLS,2018-12,2018,12,31
2018-12-21,VR,120.0,GBP,120.0,GBP,20.0,20.0,premier inn,************6158,M900,Hospitality,REABR,Bournville Junior,A00,CYP&F SCHOOLS,2018-12,2018,12,21
2018-12-20,VR,91.2,GBP,91.2,GBP,20.0,15.2,classic catering,************6158,L220,Purchases Food,REABR,Bournville Junior,A00,CYP&F SCHOOLS,2018-12,2018,12,20
2018-12-18,VZ,41.16,GBP,41.16,GBP,0.0,0.0,amzn mktp ukm29vy41w4 am,************4428,L030,Books,REAJF,Paget Primary  (NC),A00,CYP&F SCHOOLS,2018-12,2018,12,18
2018-12-18,VR,29.23,GBP,29.23,GBP,20.0,4.87,the plastic box company,************4428,K110,Vehicle R&M,REAJF,Paget Primary  (NC),A00,CYP&F SCHOOLS,2018-12,2018,12,18
2018-12-13,VZ,100.0,GBP,100.0,GBP,0.0,0.0,www.neopost.co.uk,************4428,L420,Stationery,REAJF,Paget Primary  (NC),A00,CYP&F SCHOOLS,2018-12,2018,12,13
2018-12-10,VR,176.4,GBP,176.4,GBP,20.0,29.4,pac,************4428,L080,Mat'l Raw/Drct,REAJF,Paget Primary  (NC),A00,CYP&F SCHOOLS,2018-12,2018,12,10
2018-12-07,VZ,39.98,GBP,39.98,GBP,0.0,0.0,amzn mktp ukm01cs6so4,************4428,L030,Books,REAJF,Paget Primary  (NC),A00,CYP&F SCHOOLS,2018-12,2018,12,07
2018-12-07,VZ,50.06,GBP,50.06,GBP,0.0,0.0,amzn mktp ukm09hn9dt4,************4428,L030,Books,REAJF,Paget Primary  (NC),A00,CYP&F SCHOOLS,2018-12,2018,12,07
2018-12-06,VZ,32.52,GBP,32.52,GBP,0.0,0.0,amzn mktp ukm08db2dk4,************4428,L030,Books,REAJF,Paget Primary  (NC),A00,CYP&F SCHOOLS,2018-12,2018,12,06
2018-12-06,VZ,35.6,GBP,35.6,GBP,0.0,0.0,amzn mktp ukm06mi1di4,************4428,L030,Books,REAJF,Paget Primary  (NC),A00,CYP&F SCHOOLS,2018-12,2018,12,06
2018-12-06,VZ,61.85,GBP,61.85,GBP,0.0,0.0,amzn mktp ukm039d9de4,************4428,L030,Books,REAJF,Paget Primary  (NC),A00,CYP&F SCHOOLS,2018-12,2018,12,06
2018-12-04,VZ,20.0,GBP,20.0,GBP,0.0,0.0,mipvodafone topup,************4428,L750,Phon NonCentrx Lines,REAJF,Paget Primary  (NC),A00,CYP&F SCHOOLS,2018-12,2018,12,04
2018-12-19,VZ,5.9,GBP,5.9,GBP,0.0,0.0,cash advance fee,************2863,MC70,Supplies & Sev Mic,REAJF,Paget Primary  (NC),A00,CYP&F SCHOOLS,2018-12,2018,12,19
2018-12-18,VZ,200.0,GBP,200.0,GBP,0.0,0.0,979 tyburn road,************2863,L540,Bank & Goro ChgsS,REAJF,Paget Primary  (NC),A00,CYP&F SCHOOLS,2018-12,2018,12,18
2018-12-19,VZ,5.9,GBP,5.9,GBP,0.0,0.0,cash advance fee,************2863,MC70,Supplies & Sev Mic,REAJF,Paget Primary  (NC),A00,CYP&F SCHOOLS,2018-12,2018,12,19
2018-12-18,VZ,200.0,GBP,200.0,GBP,0.0,0.0,979 tyburn road,************2863,L540,Bank & Goro ChgsS,REAJF,Paget Primary  (NC),A00,CYP&F SCHOOLS,2018-12,2018,12,18
2018-12-21,VE,10.99,GBP,10.99,GBP,0.0,0.0,paypal prontodirec,************4428,L080,Mat'l Raw/Drct,REAJF,Paget Primary  (NC),A00,CYP&F SCHOOLS,2018-12,2018,12,21
2018-12-18,VZ,42.26,GBP,42.26,GBP,0.0,0.0,asda groceries online,************0248,L220,Purchases Food,REANW,Sundridge Junior & Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,18
2018-12-13,VZ,18.54,GBP,18.54,GBP,0.0,0.0,paypal qiang zhou,************0248,L300,Clothing&Uniforms,REANW,Sundridge Junior & Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,13
2018-12-05,VR,63.58,GBP,63.58,GBP,20.0,10.6,www.uk.insight.com,************0361,L080,Mat'l Raw/Drct,REAAB,The City of Birmingham School,A00,CYP&F SCHOOLS,2018-12,2018,12,05
2018-12-18,VZ,17.95,GBP,17.95,GBP,0.0,0.0,the book people,************8807,L030,Books,REAKP,The Oaks JI,A00,CYP&F SCHOOLS,2018-12,2018,12,18
2018-12-06,VZ,9.49,GBP,9.49,GBP,0.0,0.0,amzn mktp ukm015r3dc4,************8807,L100,Equip Operational,REAKP,The Oaks JI,A00,CYP&F SCHOOLS,2018-12,2018,12,06
2018-12-05,VZ,25.99,GBP,25.99,GBP,0.0,0.0,amzn mktp ukm027k8874 am,************8807,L100,Equip Operational,REAKP,The Oaks JI,A00,CYP&F SCHOOLS,2018-12,2018,12,05
2018-12-04,VZ,40.17,GBP,40.17,GBP,0.0,0.0,amzn mktp ukm03xq2bn4 am,************8807,L100,Equip Operational,REAKP,The Oaks JI,A00,CYP&F SCHOOLS,2018-12,2018,12,04
2018-12-04,VZ,34.97,GBP,34.97,GBP,0.0,0.0,amzn mktp ukm02u03hv4 am,************8807,L100,Equip Operational,REAKP,The Oaks JI,A00,CYP&F SCHOOLS,2018-12,2018,12,04
2018-12-04,VZ,28.99,GBP,28.99,GBP,0.0,0.0,amzn mktp ukm00671ht4 am,************8807,L100,Equip Operational,REAKP,The Oaks JI,A00,CYP&F SCHOOLS,2018-12,2018,12,04
2018-12-04,VZ,116.93,GBP,116.93,GBP,0.0,0.0,amzn mktp ukm01264554 am,************8807,L100,Equip Operational,REAKP,The Oaks JI,A00,CYP&F SCHOOLS,2018-12,2018,12,04
2018-12-04,VZ,7.99,GBP,7.99,GBP,0.0,0.0,amzn mktp ukm08ix9bk4,************8807,L9Y0,Computing Other,REAKP,The Oaks JI,A00,CYP&F SCHOOLS,2018-12,2018,12,04
2018-12-04,VZ,50.44,GBP,50.44,GBP,0.0,0.0,amzn mktp ukm02so5h84,************8807,L9Y0,Computing Other,REAKP,The Oaks JI,A00,CYP&F SCHOOLS,2018-12,2018,12,04
2018-12-03,VZ,8.99,GBP,8.99,GBP,0.0,0.0,amzn mktp ukm00km0m44 am,************8807,L100,Equip Operational,REAKP,The Oaks JI,A00,CYP&F SCHOOLS,2018-12,2018,12,03
2018-12-18,VZ,36.99,GBP,36.99,GBP,0.0,0.0,amazon.co.ukm24j09pl4 am,************3820,L100,Equip Operational,REAXL,Baskerville,A00,CYP&F SCHOOLS,2018-12,2018,12,18
2018-12-18,VZ,36.99,GBP,36.99,GBP,0.0,0.0,amazon.co.ukm280e2pp4 am,************3820,L100,Equip Operational,REAXL,Baskerville,A00,CYP&F SCHOOLS,2018-12,2018,12,18
2018-12-14,VZ,6.24,GBP,6.24,GBP,0.0,0.0,amzn mktp ukm26183zp4,************3820,L030,Books,REAXL,Baskerville,A00,CYP&F SCHOOLS,2018-12,2018,12,14
2018-12-13,VZ,53.98,GBP,53.98,GBP,0.0,0.0,amzn mktp ukm27ei84u4,************3820,L030,Books,REAXL,Baskerville,A00,CYP&F SCHOOLS,2018-12,2018,12,13
2018-12-05,VZ,9.99,GBP,9.99,GBP,0.0,0.0,amzn mktp ukm07oe38j4,************3820,L030,Books,REAXL,Baskerville,A00,CYP&F SCHOOLS,2018-12,2018,12,05
2018-12-04,VZ,11.49,GBP,11.49,GBP,0.0,0.0,www.gear4music.com,************3820,L120,Equip Other,REAXL,Baskerville,A00,CYP&F SCHOOLS,2018-12,2018,12,04
2018-12-17,VZ,7.38,GBP,7.38,GBP,0.0,0.0,cash advance fee,************3500,MC70,Supplies & Sev Mic,REAXL,Baskerville,A00,CYP&F SCHOOLS,2018-12,2018,12,17
2018-12-14,VZ,250.0,GBP,250.0,GBP,0.0,0.0,central co-op court oak,************3500,L540,Bank & Goro ChgsS,REAXL,Baskerville,A00,CYP&F SCHOOLS,2018-12,2018,12,14
2018-12-04,VZ,7.09,GBP,7.09,GBP,0.0,0.0,cash advance fee,************3500,MC70,Supplies & Sev Mic,REAXL,Baskerville,A00,CYP&F SCHOOLS,2018-12,2018,12,04
2018-12-03,VZ,240.5,GBP,240.5,GBP,0.0,0.0,harbone service station,************3500,L540,Bank & Goro ChgsS,REAXL,Baskerville,A00,CYP&F SCHOOLS,2018-12,2018,12,03
2018-12-26,VZ,7.99,GBP,7.99,GBP,0.0,1.33,amazon primem23at06p4 am,************3820,L080,Mat'l Raw/Drct,REAXL,Baskerville,A00,CYP&F SCHOOLS,2018-12,2018,12,26
2018-12-21,VR,258.6,GBP,258.6,GBP,20.0,0.0,charles twite  co ltd,************3820,L100,Equip Operational,REAXL,Baskerville,A00,CYP&F SCHOOLS,2018-12,2018,12,21
2018-12-20,VZ,5.9,GBP,5.9,GBP,0.0,0.0,cash advance fee,************6451,L540,Bank & Goro ChgsS,REAZW,Washwood Heath Nursery,A00,CYP&F SCHOOLS,2018-12,2018,12,20
2018-12-19,VZ,200.0,GBP,200.0,GBP,0.0,0.0,naveed news,************6451,L540,Bank & Goro ChgsS,REAZW,Washwood Heath Nursery,A00,CYP&F SCHOOLS,2018-12,2018,12,19
2018-12-13,VZ,450.5,GBP,450.5,GBP,0.0,0.0,www.birmingham-rep.co.,************6451,L0L0,Visits Expenditure,REAZW,Washwood Heath Nursery,A00,CYP&F SCHOOLS,2018-12,2018,12,13
2018-12-19,VZ,15.48,GBP,15.48,GBP,0.0,0.0,amazon.co.ukm20jn8xt4,************1309,L030,Books,REABQ,Bournville Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,19
2018-12-19,VZ,31.71,GBP,31.71,GBP,0.0,0.0,amazon.co.ukm23ft3x54,************1309,L030,Books,REABQ,Bournville Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,19
2018-12-17,VZ,78.34,GBP,78.34,GBP,0.0,0.0,amazon.co.ukm28c10aw4 am,************1309,L030,Books,REABQ,Bournville Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,17
2018-12-17,VZ,38.97,GBP,38.97,GBP,0.0,0.0,amazon.co.ukm21c57ap4,************1309,L080,Mat'l Raw/Drct,REABQ,Bournville Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,17
2018-12-12,VZ,10.62,GBP,10.62,GBP,0.0,0.0,amazon.co.ukm29fv7fa4 am,************1309,L030,Books,REABQ,Bournville Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,12
2018-12-12,VR,-57.0,GBP,-57.0,GBP,20.0,-9.5,b  q 1162,************1309,MC70,Supplies & Sev Mic,REABQ,Bournville Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,12
2018-12-12,VZ,15.17,GBP,15.17,GBP,0.0,0.0,amzn mktp ukm26nm3oa4,************1309,MC70,Supplies & Sev Mic,REABQ,Bournville Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,12
2018-12-06,VZ,44.55,GBP,44.55,GBP,0.0,0.0,amzn mktp ukm01xt6674 am,************1309,MC70,Supplies & Sev Mic,REABQ,Bournville Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,06
2018-12-13,VZ,79.0,GBP,79.0,GBP,0.0,0.0,amazon primem21ep9fg4,************8343,L700,Postage,REAYY,Bloomsbury,A00,CYP&F SCHOOLS,2018-12,2018,12,13
2018-12-07,VZ,1.35,GBP,1.35,GBP,0.0,0.0,amazon.co.ukm024l1s24,************8343,L420,Stationery,REAYY,Bloomsbury,A00,CYP&F SCHOOLS,2018-12,2018,12,07
2018-12-06,VZ,8.74,GBP,8.74,GBP,0.0,0.84,amzn mktp ukm052k26p4 am,************8343,L220,Purchases Food,REAYY,Bloomsbury,A00,CYP&F SCHOOLS,2018-12,2018,12,06
2018-12-05,VZ,6.75,GBP,6.75,GBP,0.0,1.13,amzn mktp ukm02ax0q54 am,************8343,L100,Equip Operational,REAYY,Bloomsbury,A00,CYP&F SCHOOLS,2018-12,2018,12,05
2018-12-06,VZ,24.0,GBP,24.0,GBP,0.0,0.67,amazon.co.ukm09a426l4 am,************8343,L100,Equip Operational,REAYY,Bloomsbury,A00,CYP&F SCHOOLS,2018-12,2018,12,06
2018-12-06,VZ,4.97,GBP,4.97,GBP,0.0,0.83,amzn mktp ukm08m476z4 am,************8343,L100,Equip Operational,REAYY,Bloomsbury,A00,CYP&F SCHOOLS,2018-12,2018,12,06
2018-12-05,VZ,6.57,GBP,6.57,GBP,0.0,0.0,amzn mktp ukm08h43q64 am,************8343,L100,Equip Operational,REAYY,Bloomsbury,A00,CYP&F SCHOOLS,2018-12,2018,12,05
2018-12-13,VZ,30.4,GBP,30.4,GBP,0.0,0.0,tesco stores 6227,************5685,MC70,Supplies & Sev Mic,REABB,Benson Junior & Infant Community (Nc),A00,CYP&F SCHOOLS,2018-12,2018,12,13
2018-12-12,VZ,21.75,GBP,21.75,GBP,0.0,0.0,tesco stores 6227,************5685,MC70,Supplies & Sev Mic,REABB,Benson Junior & Infant Community (Nc),A00,CYP&F SCHOOLS,2018-12,2018,12,12
2018-12-17,VZ,495.0,GBP,495.0,GBP,0.0,0.0,sumup  saint creative st,************3159,L5H0,Promotions/Marketing,REAHP,Harper Bell Primary,A00,CYP&F SCHOOLS,2018-12,2018,12,17
2018-12-17,VR,111.5,GBP,111.5,GBP,20.0,18.58,post office counter,************3159,L700,Postage,REAHP,Harper Bell Primary,A00,CYP&F SCHOOLS,2018-12,2018,12,17
2018-12-11,VR,16.94,GBP,16.94,GBP,20.0,2.82,paypal impactpromo,************1613,MC70,Supplies & Sev Mic,REAER,Harborne JI,A00,CYP&F SCHOOLS,2018-12,2018,12,11
2018-12-10,VZ,196.0,GBP,196.0,GBP,0.0,0.0,royal mail,************1613,MC70,Supplies & Sev Mic,REAER,Harborne JI,A00,CYP&F SCHOOLS,2018-12,2018,12,10
2018-12-05,VZ,306.25,GBP,306.25,GBP,0.0,0.0,west mid travel,************1613,MC70,Supplies & Sev Mic,REAER,Harborne JI,A00,CYP&F SCHOOLS,2018-12,2018,12,05
2018-12-11,VZ,8.85,GBP,8.85,GBP,0.0,0.0,cash advance fee,************7482,MC70,Supplies & Sev Mic,REAER,Harborne JI,A00,CYP&F SCHOOLS,2018-12,2018,12,11
2018-12-10,VZ,300.0,GBP,300.0,GBP,0.0,0.0,loyd - high street,************7482,MC70,Supplies & Sev Mic,REAER,Harborne JI,A00,CYP&F SCHOOLS,2018-12,2018,12,10
2018-12-18,VR,2.11,GBP,2.11,GBP,20.0,0.0,paypal royal mail,************0117,L700,Postage,REAEX,Heath Mount Junior & Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,18
2018-12-18,VZ,2.11,GBP,2.11,GBP,0.0,0.0,paypal royal mail,************0117,L700,Postage,REAEX,Heath Mount Junior & Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,18
2018-12-14,VR,160.8,GBP,160.8,GBP,20.0,26.8,www.partypacks.co.uk,************0117,L100,Equip Operational,REAEX,Heath Mount Junior & Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,14
2018-12-10,VR,62.56,GBP,62.56,GBP,20.0,10.43,cartridge save,************0117,L420,Stationery,REAEX,Heath Mount Junior & Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,10
2018-12-06,VZ,165.0,GBP,165.0,GBP,0.0,0.0,amzn mktp ukm01ql86m4,************0117,L120,Equip Other,REAEX,Heath Mount Junior & Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,06
2018-12-06,VZ,109.0,GBP,109.0,GBP,0.0,0.0,amzn mktp ukm022e5614,************0117,J500,Cleaning Materials,REAEX,Heath Mount Junior & Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,06
2018-12-04,VZ,44.47,GBP,44.47,GBP,0.0,7.41,amzn mktp ukm03re15f4 am,************0117,L030,Books,REAEX,Heath Mount Junior & Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,04
2018-12-04,VZ,10.99,GBP,10.99,GBP,0.0,0.0,amzn mktp ukm008w3h84,************0117,L120,Equip Other,REAEX,Heath Mount Junior & Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,04
2018-12-04,VZ,88.2,GBP,88.2,GBP,0.0,0.0,amzn mktp ukm02dv6hq4,************0117,L120,Equip Other,REAEX,Heath Mount Junior & Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,04
2018-12-20,VZ,187.49,GBP,187.49,GBP,0.0,0.5,www.postofficeshop.co.uk,************0117,L420,Stationery,REAEX,Heath Mount Junior & Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,20
2018-12-20,VZ,13.62,GBP,13.62,GBP,0.0,0.0,amazon.co.ukm25qv8m14,************0117,L080,Mat'l Raw/Drct,REAEX,Heath Mount Junior & Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,20
2018-12-20,VZ,13.61,GBP,13.61,GBP,0.0,0.0,amazon.co.ukm26qg7mk4,************0117,L080,Mat'l Raw/Drct,REAEX,Heath Mount Junior & Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,20
2018-12-20,VZ,13.61,GBP,13.61,GBP,0.0,0.0,amazon.co.ukm26sr6me4,************0117,L080,Mat'l Raw/Drct,REAEX,Heath Mount Junior & Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,20
2018-12-20,VZ,13.61,GBP,13.61,GBP,0.0,0.0,amazon.co.ukm21su7mf4,************0117,L080,Mat'l Raw/Drct,REAEX,Heath Mount Junior & Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,20
2018-12-14,VZ,420.0,GBP,420.0,GBP,0.0,0.0,birmingham,************5135,L0L0,Visits Expenditure,REAEN,Hall Green Infant (NC),A00,CYP&F SCHOOLS,2018-12,2018,12,14
2018-12-14,VZ,420.0,GBP,420.0,GBP,0.0,0.0,birmingham,************5135,L0L0,Visits Expenditure,REAEN,Hall Green Infant (NC),A00,CYP&F SCHOOLS,2018-12,2018,12,14
2018-12-05,VZ,26.89,GBP,26.89,GBP,0.0,0.0,amzn mktp ukm09l08qz4 am,************5135,L030,Books,REAEN,Hall Green Infant (NC),A00,CYP&F SCHOOLS,2018-12,2018,12,05
2018-12-03,VZ,124.6,GBP,124.6,GBP,0.0,0.0,js online grocery,************5135,L220,Purchases Food,REAEN,Hall Green Infant (NC),A00,CYP&F SCHOOLS,2018-12,2018,12,03
2018-12-11,VR,9.02,GBP,9.02,GBP,20.0,1.5,asda petrol/upt,************1822,MC70,Supplies & Sev Mic,REAHC,Minworth Junior & Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,11
2018-12-17,VZ,38.52,GBP,38.52,GBP,0.0,0.0,amazon.co.ukm28bh6e94,************1653,MC70,Supplies & Sev Mic,REAHC,Minworth Junior & Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,17
2018-12-14,VZ,14.11,GBP,14.11,GBP,0.0,0.0,amzn mktp ukm24699nr4,************1653,MC70,Supplies & Sev Mic,REAHC,Minworth Junior & Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,14
2018-12-16,VZ,15.74,GBP,15.74,GBP,0.0,0.0,amzn mktp ukm29yj4jz4,************1653,MC70,Supplies & Sev Mic,REAHC,Minworth Junior & Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,16
2018-12-11,VZ,240.0,GBP,240.0,GBP,0.0,0.0,paypal vyka ltd,************1653,MC70,Supplies & Sev Mic,REAHC,Minworth Junior & Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,11
2018-12-11,VZ,-1.24,GBP,-1.24,GBP,0.0,0.0,asda groceries online,************1653,MC70,Supplies & Sev Mic,REAHC,Minworth Junior & Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,11
2018-12-11,VZ,55.0,GBP,55.0,GBP,0.0,0.0,asda groceries online,************1653,MC70,Supplies & Sev Mic,REAHC,Minworth Junior & Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,11
2018-12-11,VZ,55.95,GBP,55.95,GBP,0.0,0.0,asda groceries online,************1653,MC70,Supplies & Sev Mic,REAHC,Minworth Junior & Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,11
2018-12-03,VZ,-1.1,GBP,-1.1,GBP,0.0,0.0,asda groceries online,************1653,MC70,Supplies & Sev Mic,REAHC,Minworth Junior & Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,03
2018-12-03,VZ,68.67,GBP,68.67,GBP,0.0,0.0,asda groceries online,************1653,MC70,Supplies & Sev Mic,REAHC,Minworth Junior & Infant,A00,CYP&F SCHOOLS,2018-12,2018,12,03
2018-12-18,VZ,57.07,GBP,57.07,GBP,0.0,0.0,iceland,************1547,L100,Equip Operational,REAHX,Oratory RC  Junior & Infant (NC),A00,CYP&F SCHOOLS,2018-12,2018,12,18
2018-12-10,VZ,65.97,GBP,65.97,GBP,0.0,0.0,amzn mktp ukm02qa29m4,************1547,L100,Equip Operational,REAHX,Oratory RC  Junior & Infant (NC),A00,CYP&F SCHOOLS,2018-12,2018,12,10
2018-12-06,VZ,80.0,GBP,80.0,GBP,0.0,0.0,wh smith,************1547,L100,Equip Operational,REAHX,Oratory RC  Junior & Infant (NC),A00,CYP&F SCHOOLS,2018-12,2018,12,06
2018-12-19,VZ,10.16,GBP,10.16,GBP,0.0,0.0,aldi 49 772,************8738,L100,Equip Operational,REAKK,Severne Junior & Infant  (NC),A00,CYP&F SCHOOLS,2018-12,2018,12,19
2018-12-17,VZ,116.33,GBP,116.33,GBP,0.0,0.0,tesco store 3188,************8738,L100,Equip Operational,REAKK,Severne Junior & Infant  (NC),A00,CYP&F SCHOOLS,2018-12,2018,12,17
2018-12-11,VZ,3.0,GBP,3.0,GBP,0.0,0.0,wm morrisons store,************8738,L100,Equip Operational,REAKK,Severne Junior & Infant  (NC),A00,CYP&F SCHOOLS,2018-12,2018,12,11
2018-12-11,VR,17.94,GBP,17.94,GBP,20.0,2.99,paypal envygadgets,************8738,L100,Equip Operational,REAKK,Severne Junior & Infant  (NC),A00,CYP&F SCHOOLS,2018-12,2018,12,11
2018-12-11,VR,5.96,GBP,5.96,GBP,20.0,0.99,paypal flotraders,************8738,L100,Equip Operational,REAKK,Severne Junior & Infant  (NC),A00,CYP&F SCHOOLS,2018-12,2018,12,11
